,AnoLetivo,ID_Aluno,Genero,Tipo_Serie,Grup_Economic,Frequencia_aluno_Aula(%),Media_geral_notas_aluno,status_aluno,StudentAcademic_Performance_Status
792,2019,3671,F,Grup A - anos iniciais,A,93,3,2,Reforço
793,2019,3229,F,Grup B - anos finais,E,81,5,1,Aprovado parcialmente
794,2019,3270,M,Grup A - anos iniciais,A,92,6,0,Aprovado
795,2019,5074,M,Grup B - anos finais,C,83,4,2,Reforço
796,2019,5395,M,Grup A - anos iniciais,A,45,9,0,Aprovado
797,2019,2457,F,Grup B - anos finais,A,75,2,2,Reforço
798,2019,3572,M,Grup A - anos iniciais,A,83,4,2,Reforço
799,2019,2800,M,Grup A - anos iniciais,A,55,0,2,Reforço
800,2019,4011,F,Grup B - anos finais,E,69,9,0,Aprovado
801,2019,2014,F,Grup B - anos finais,D,60,5,1,Aprovado parcialmente
802,2019,2816,M,Grup A - anos iniciais,E,78,9,0,Aprovado
803,2019,2884,M,Grup A - anos iniciais,B,79,5,1,Aprovado parcialmente
804,2019,2555,M,Grup A - anos iniciais,B,67,9,0,Aprovado
805,2019,3395,M,Grup B - anos finais,B,58,4,2,Reforço
806,2019,3862,F,Grup A - anos iniciais,A,87,5,1,Aprovado parcialmente
807,2019,2753,M,Grup B - anos finais,E,78,0,2,Reforço
808,2019,4927,F,Grup B - anos finais,D,76,8,0,Aprovado
809,2019,4609,M,Grup A - anos iniciais,E,54,4,2,Reforço
810,2019,2839,M,Grup A - anos iniciais,E,34,9,0,Aprovado
811,2019,2519,F,Grup A - anos iniciais,C,53,8,0,Aprovado
812,2019,5360,M,Grup B - anos finais,D,57,9,0,Aprovado
813,2019,4653,F,Grup B - anos finais,D,78,3,2,Reforço
814,2019,4320,M,Grup A - anos iniciais,E,76,8,0,Aprovado
815,2019,2308,M,Grup A - anos iniciais,C,45,7,0,Aprovado
816,2019,4143,M,Grup A - anos iniciais,B,90,8,0,Aprovado
817,2019,2295,F,Grup B - anos finais,E,49,10,0,Aprovado
818,2019,3773,M,Grup B - anos finais,A,89,0,2,Reforço
819,2019,2396,F,Grup B - anos finais,E,98,4,2,Reforço
820,2019,4607,M,Grup A - anos iniciais,A,88,0,2,Reforço
821,2019,2489,F,Grup A - anos iniciais,C,57,4,2,Reforço
822,2019,3534,F,Grup A - anos iniciais,B,70,5,1,Aprovado parcialmente
823,2019,2277,M,Grup A - anos iniciais,D,97,7,0,Aprovado
824,2019,5184,M,Grup A - anos iniciais,C,54,7,0,Aprovado
825,2019,4234,M,Grup A - anos iniciais,D,78,9,0,Aprovado
826,2019,2772,M,Grup A - anos iniciais,D,60,9,0,Aprovado
827,2019,3771,F,Grup B - anos finais,D,67,0,2,Reforço
828,2019,3301,F,Grup A - anos iniciais,D,11,4,2,Reforço
829,2019,3483,M,Grup A - anos iniciais,D,73,2,2,Reforço
830,2019,3502,F,Grup A - anos iniciais,D,89,3,2,Reforço
831,2019,4381,F,Grup A - anos iniciais,C,56,7,0,Aprovado
832,2019,3373,M,Grup A - anos iniciais,A,85,9,0,Aprovado
833,2019,5318,M,Grup A - anos iniciais,A,92,2,2,Reforço
834,2019,3685,F,Grup A - anos iniciais,C,86,7,0,Aprovado
835,2019,2080,F,Grup A - anos iniciais,A,91,2,2,Reforço
836,2019,3071,F,Grup A - anos iniciais,C,75,2,2,Reforço
837,2019,2827,M,Grup A - anos iniciais,E,78,3,2,Reforço
838,2019,3628,M,Grup A - anos iniciais,C,95,3,2,Reforço
839,2019,2849,F,Grup A - anos iniciais,A,49,5,1,Aprovado parcialmente
840,2019,3309,M,Grup B - anos finais,A,56,0,2,Reforço
841,2019,5317,F,Grup A - anos iniciais,A,81,3,2,Reforço
842,2019,2520,M,Grup B - anos finais,B,92,0,2,Reforço
843,2019,3258,M,Grup B - anos finais,D,76,6,0,Aprovado
844,2019,2689,F,Grup B - anos finais,B,91,5,1,Aprovado parcialmente
845,2019,2245,F,Grup A - anos iniciais,B,89,6,0,Aprovado
846,2019,4613,M,Grup A - anos iniciais,E,29,0,2,Reforço
847,2019,4128,M,Grup A - anos iniciais,A,60,7,0,Aprovado
848,2019,4273,F,Grup A - anos iniciais,A,51,9,0,Aprovado
849,2019,2489,M,Grup B - anos finais,B,80,0,2,Reforço
850,2019,3620,M,Grup B - anos finais,C,55,8,0,Aprovado
851,2019,4151,M,Grup A - anos iniciais,B,34,9,0,Aprovado
852,2019,2834,F,Grup B - anos finais,B,87,10,0,Aprovado
853,2019,2218,M,Grup A - anos iniciais,A,65,2,2,Reforço
854,2019,5223,M,Grup A - anos iniciais,A,76,3,2,Reforço
855,2019,4729,F,Grup A - anos iniciais,B,89,9,0,Aprovado
856,2019,4272,M,Grup A - anos iniciais,A,45,9,0,Aprovado
857,2019,4272,F,Grup A - anos iniciais,C,53,9,0,Aprovado
858,2019,2173,M,Grup A - anos iniciais,E,78,10,0,Aprovado
859,2019,2879,F,Grup A - anos iniciais,E,80,7,0,Aprovado
860,2019,3480,F,Grup A - anos iniciais,C,76,6,0,Aprovado
861,2019,3744,M,Grup A - anos iniciais,A,19,2,2,Reforço
862,2019,3007,M,Grup A - anos iniciais,B,84,8,0,Aprovado
863,2019,4819,F,Grup A - anos iniciais,D,95,6,0,Aprovado
864,2019,2331,M,Grup A - anos iniciais,B,89,5,1,Aprovado parcialmente
865,2019,3979,M,Grup A - anos iniciais,E,65,6,0,Aprovado
866,2019,2355,F,Grup A - anos iniciais,C,46,2,2,Reforço
867,2019,4919,M,Grup B - anos finais,B,46,2,2,Reforço
868,2019,3399,M,Grup B - anos finais,E,89,9,0,Aprovado
869,2019,2833,F,Grup A - anos iniciais,E,78,3,2,Reforço
870,2019,4938,M,Grup B - anos finais,D,93,8,0,Aprovado
871,2019,2209,F,Grup A - anos iniciais,D,54,6,0,Aprovado
872,2019,2370,M,Grup B - anos finais,B,72,4,2,Reforço
873,2019,5262,M,Grup B - anos finais,C,94,5,1,Aprovado parcialmente
874,2019,3274,M,Grup B - anos finais,E,81,10,0,Aprovado
875,2019,2054,F,Grup B - anos finais,B,76,3,2,Reforço
876,2019,3745,M,Grup B - anos finais,B,89,7,0,Aprovado
877,2019,2825,F,Grup B - anos finais,C,78,9,0,Aprovado
878,2019,3414,M,Grup A - anos iniciais,D,60,9,0,Aprovado
879,2019,5043,M,Grup B - anos finais,B,93,5,1,Aprovado parcialmente
880,2019,4349,M,Grup A - anos iniciais,E,80,9,0,Aprovado
881,2019,4171,M,Grup A - anos iniciais,D,55,6,0,Aprovado
882,2019,2392,M,Grup B - anos finais,C,82,9,0,Aprovado
883,2019,2270,F,Grup A - anos iniciais,A,87,4,2,Reforço
884,2019,3641,F,Grup B - anos finais,B,78,8,0,Aprovado
885,2019,2089,F,Grup A - anos iniciais,D,76,3,2,Reforço
886,2019,2543,M,Grup A - anos iniciais,C,89,2,2,Reforço
887,2019,2189,M,Grup A - anos iniciais,D,94,9,0,Aprovado
888,2019,2181,M,Grup B - anos finais,E,53,9,0,Aprovado
889,2019,3493,F,Grup B - anos finais,B,92,0,2,Reforço
890,2019,3621,M,Grup A - anos iniciais,A,78,10,0,Aprovado
891,2019,3548,M,Grup A - anos iniciais,D,76,5,1,Aprovado parcialmente
892,2019,4654,F,Grup A - anos iniciais,D,91,3,2,Reforço
893,2019,4834,M,Grup A - anos iniciais,C,40,5,1,Aprovado parcialmente
894,2019,2184,M,Grup A - anos iniciais,B,95,2,2,Reforço
895,2019,4879,M,Grup B - anos finais,E,89,9,0,Aprovado
896,2019,4149,M,Grup B - anos finais,B,98,0,2,Reforço
897,2019,4770,M,Grup B - anos finais,A,88,6,0,Aprovado
898,2019,3722,F,Grup B - anos finais,A,95,9,0,Aprovado
899,2019,3767,M,Grup A - anos iniciais,B,95,7,0,Aprovado
900,2019,2831,M,Grup B - anos finais,E,97,0,2,Reforço
901,2019,4290,M,Grup B - anos finais,B,54,6,0,Aprovado
902,2019,3026,M,Grup A - anos iniciais,D,78,7,0,Aprovado
903,2019,2709,M,Grup B - anos finais,D,80,9,0,Aprovado
904,2019,3037,F,Grup B - anos finais,E,87,7,0,Aprovado
905,2019,5488,M,Grup B - anos finais,C,78,10,0,Aprovado
906,2019,5295,F,Grup B - anos finais,E,73,7,0,Aprovado
907,2019,4373,M,Grup A - anos iniciais,B,89,9,0,Aprovado
908,2019,3505,M,Grup A - anos iniciais,E,79,10,0,Aprovado
909,2019,2230,F,Grup A - anos iniciais,C,85,5,1,Aprovado parcialmente
910,2019,2648,F,Grup A - anos iniciais,A,92,8,0,Aprovado
911,2019,4895,F,Grup A - anos iniciais,D,45,9,0,Aprovado
912,2019,5311,M,Grup A - anos iniciais,E,91,10,0,Aprovado
913,2019,5456,F,Grup B - anos finais,C,20,2,2,Reforço
914,2019,3246,F,Grup B - anos finais,A,78,6,0,Aprovado
915,2019,3095,F,Grup A - anos iniciais,B,95,10,0,Aprovado
916,2019,5441,M,Grup A - anos iniciais,E,89,5,1,Aprovado parcialmente
917,2019,2766,F,Grup B - anos finais,D,93,7,0,Aprovado
918,2019,4659,M,Grup B - anos finais,D,81,2,2,Reforço
919,2019,4970,M,Grup A - anos iniciais,E,92,0,2,Reforço
920,2019,2905,M,Grup A - anos iniciais,D,60,10,0,Aprovado
921,2019,3530,F,Grup A - anos iniciais,C,93,3,2,Reforço
922,2019,3803,M,Grup B - anos finais,D,80,3,2,Reforço
923,2019,4402,F,Grup A - anos iniciais,D,55,4,2,Reforço
924,2019,3560,M,Grup A - anos iniciais,D,82,3,2,Reforço
925,2019,3697,M,Grup B - anos finais,C,87,6,0,Aprovado
926,2019,3279,M,Grup A - anos iniciais,D,78,7,0,Aprovado
927,2019,2741,M,Grup A - anos iniciais,E,76,4,2,Reforço
928,2019,2976,F,Grup B - anos finais,C,89,9,0,Aprovado
929,2019,4104,F,Grup B - anos finais,B,94,8,0,Aprovado
930,2019,2135,F,Grup B - anos finais,E,53,10,0,Aprovado
931,2019,5383,F,Grup A - anos iniciais,A,92,2,2,Reforço
932,2019,5138,F,Grup B - anos finais,D,78,10,0,Aprovado
933,2019,2221,F,Grup B - anos finais,A,76,8,0,Aprovado
934,2019,2590,F,Grup A - anos iniciais,A,91,4,2,Reforço
935,2019,4332,F,Grup A - anos iniciais,E,40,10,0,Aprovado
936,2019,4910,M,Grup B - anos finais,C,95,3,2,Reforço
937,2019,5090,F,Grup B - anos finais,D,89,10,0,Aprovado
938,2019,4488,M,Grup B - anos finais,D,98,7,0,Aprovado
939,2019,4650,M,Grup B - anos finais,C,88,3,2,Reforço
940,2019,2009,F,Grup B - anos finais,B,95,6,0,Aprovado
941,2019,4989,F,Grup A - anos iniciais,C,95,6,0,Aprovado
942,2019,4754,F,Grup B - anos finais,E,97,9,0,Aprovado
943,2019,3503,M,Grup B - anos finais,E,54,0,2,Reforço
944,2019,4824,F,Grup A - anos iniciais,A,78,0,2,Reforço
945,2019,2440,M,Grup A - anos iniciais,D,80,5,1,Aprovado parcialmente
946,2019,5268,F,Grup A - anos iniciais,E,87,9,0,Aprovado
947,2019,4885,F,Grup A - anos iniciais,B,78,2,2,Reforço
948,2019,2024,F,Grup B - anos finais,B,73,9,0,Aprovado
949,2019,4774,M,Grup B - anos finais,C,89,4,2,Reforço
950,2019,4097,F,Grup A - anos iniciais,A,79,5,1,Aprovado parcialmente
951,2019,2608,M,Grup A - anos iniciais,C,85,10,0,Aprovado
952,2019,3333,F,Grup A - anos iniciais,A,92,9,0,Aprovado
953,2019,5088,F,Grup B - anos finais,A,45,8,0,Aprovado
954,2019,4915,M,Grup A - anos iniciais,B,91,8,0,Aprovado
955,2019,3490,M,Grup A - anos iniciais,C,20,5,1,Aprovado parcialmente
956,2019,4333,F,Grup B - anos finais,D,78,9,0,Aprovado
957,2019,4880,F,Grup B - anos finais,A,95,4,2,Reforço
958,2019,5385,M,Grup B - anos finais,C,89,10,0,Aprovado
959,2019,3857,F,Grup B - anos finais,C,93,10,0,Aprovado
960,2019,3744,F,Grup B - anos finais,A,81,6,0,Aprovado
961,2019,4391,F,Grup B - anos finais,B,92,8,0,Aprovado
962,2019,2701,M,Grup B - anos finais,D,60,0,2,Reforço
963,2019,3576,F,Grup A - anos iniciais,B,93,4,2,Reforço
964,2019,2481,F,Grup B - anos finais,C,80,5,1,Aprovado parcialmente
965,2019,5468,M,Grup A - anos iniciais,B,55,0,2,Reforço
966,2019,3772,M,Grup B - anos finais,A,82,6,0,Aprovado
967,2019,3393,F,Grup B - anos finais,B,87,3,2,Reforço
968,2019,3430,M,Grup A - anos iniciais,E,78,5,1,Aprovado parcialmente
969,2019,4409,F,Grup A - anos iniciais,C,76,3,2,Reforço
970,2019,2503,M,Grup B - anos finais,E,89,5,1,Aprovado parcialmente
971,2019,3187,F,Grup B - anos finais,B,94,3,2,Reforço
972,2019,2388,M,Grup A - anos iniciais,C,53,0,2,Reforço
973,2019,5195,F,Grup B - anos finais,A,92,10,0,Aprovado
974,2019,2481,F,Grup B - anos finais,E,78,5,1,Aprovado parcialmente
975,2019,2249,F,Grup B - anos finais,D,76,7,0,Aprovado
976,2019,4401,M,Grup B - anos finais,E,91,1,2,Reforço
977,2019,3739,F,Grup A - anos iniciais,D,84,8,0,Aprovado
978,2019,2104,M,Grup A - anos iniciais,A,95,5,1,Aprovado parcialmente
979,2019,3535,M,Grup B - anos finais,E,89,9,0,Aprovado
980,2019,5100,F,Grup B - anos finais,D,98,6,0,Aprovado
981,2019,3616,F,Grup A - anos iniciais,B,88,9,0,Aprovado
982,2019,5258,F,Grup A - anos iniciais,D,95,6,0,Aprovado
983,2019,4873,M,Grup B - anos finais,D,95,3,2,Reforço
984,2019,5396,F,Grup A - anos iniciais,B,97,6,0,Aprovado
985,2019,2001,M,Grup A - anos iniciais,D,54,7,0,Aprovado
986,2019,4448,M,Grup A - anos iniciais,C,78,10,0,Aprovado
987,2019,2738,F,Grup B - anos finais,D,80,7,0,Aprovado
988,2019,4618,F,Grup B - anos finais,D,87,3,2,Reforço
989,2019,2265,F,Grup B - anos finais,E,78,3,2,Reforço
990,2019,5106,F,Grup A - anos iniciais,C,73,8,0,Aprovado
991,2019,4507,M,Grup A - anos iniciais,E,89,4,2,Reforço
992,2019,2470,F,Grup A - anos iniciais,C,79,6,0,Aprovado
993,2019,2298,F,Grup A - anos iniciais,D,85,6,0,Aprovado
994,2019,4297,M,Grup B - anos finais,C,92,7,0,Aprovado
995,2019,2243,M,Grup B - anos finais,D,45,6,0,Aprovado
996,2019,2627,F,Grup A - anos iniciais,A,91,3,2,Reforço
997,2019,4613,F,Grup A - anos iniciais,E,81,10,0,Aprovado
998,2019,4802,F,Grup A - anos iniciais,C,78,2,2,Reforço
999,2019,2543,M,Grup B - anos finais,A,95,7,0,Aprovado
1000,2020,4066,M,Grup B - anos finais,D,92,7,0,Aprovado
1001,2020,5424,M,Grup B - anos finais,E,45,6,0,Aprovado
1002,2020,5117,M,Grup A - anos iniciais,E,91,5,1,Aprovado parcialmente
1003,2020,4905,F,Grup A - anos iniciais,B,20,4,2,Reforço
1004,2020,5021,F,Grup A - anos iniciais,D,78,6,0,Aprovado
1005,2020,2965,F,Grup A - anos iniciais,B,95,4,2,Reforço
1006,2020,3493,M,Grup A - anos iniciais,B,89,0,2,Reforço
1007,2020,4129,M,Grup B - anos finais,E,93,4,2,Reforço
1008,2020,3145,M,Grup B - anos finais,B,81,8,0,Aprovado
1009,2020,4514,M,Grup A - anos iniciais,E,92,9,0,Aprovado
1010,2020,4353,F,Grup B - anos finais,C,78,7,0,Aprovado
1011,2020,2398,M,Grup B - anos finais,E,93,10,0,Aprovado
1012,2020,4708,M,Grup A - anos iniciais,B,80,6,0,Aprovado
1013,2020,5141,F,Grup A - anos iniciais,A,78,10,0,Aprovado
1014,2020,3205,F,Grup B - anos finais,D,82,10,0,Aprovado
1015,2020,5226,M,Grup A - anos iniciais,E,87,7,0,Aprovado
1016,2020,5303,F,Grup B - anos finais,E,78,9,0,Aprovado
1017,2020,2436,F,Grup B - anos finais,C,76,4,2,Reforço
1018,2020,4804,M,Grup B - anos finais,D,89,0,2,Reforço
1019,2020,4037,M,Grup B - anos finais,C,94,8,0,Aprovado
1020,2020,5022,F,Grup A - anos iniciais,C,88,9,0,Aprovado
1021,2020,4248,M,Grup B - anos finais,C,78,3,2,Reforço
1022,2020,5380,F,Grup B - anos finais,C,76,3,2,Reforço
1023,2020,3007,M,Grup B - anos finais,C,91,7,0,Aprovado
1024,2020,3250,F,Grup A - anos iniciais,D,97,10,0,Aprovado
1025,2020,4193,M,Grup A - anos iniciais,A,95,7,0,Aprovado
1026,2020,5102,M,Grup B - anos finais,D,89,6,0,Aprovado
1027,2020,2736,F,Grup B - anos finais,C,98,6,0,Aprovado
1028,2020,3491,M,Grup B - anos finais,D,88,7,0,Aprovado
1029,2020,2608,M,Grup B - anos finais,D,95,0,2,Reforço
1030,2020,2419,F,Grup B - anos finais,C,95,7,0,Aprovado
1031,2020,2691,F,Grup A - anos iniciais,C,97,8,0,Aprovado
1032,2020,4085,F,Grup B - anos finais,E,93,7,0,Aprovado
1033,2020,4784,F,Grup A - anos iniciais,C,78,3,2,Reforço
1034,2020,5009,F,Grup B - anos finais,A,80,7,0,Aprovado
1035,2020,5182,F,Grup A - anos iniciais,D,87,6,0,Aprovado
1036,2020,5008,M,Grup B - anos finais,D,78,1,2,Reforço
1037,2020,3867,F,Grup A - anos iniciais,B,73,6,0,Aprovado
1038,2020,3392,F,Grup B - anos finais,C,89,0,2,Reforço
1039,2020,3626,F,Grup B - anos finais,E,79,0,2,Reforço
1040,2020,5083,F,Grup A - anos iniciais,B,85,6,0,Aprovado
1041,2020,3199,M,Grup B - anos finais,E,75,7,0,Aprovado
1042,2020,3242,F,Grup B - anos finais,A,76,6,0,Aprovado
1043,2020,3133,F,Grup B - anos finais,B,91,10,0,Aprovado
1044,2020,3713,F,Grup A - anos iniciais,C,80,0,2,Reforço
1045,2020,5330,M,Grup A - anos iniciais,B,78,6,0,Aprovado
1046,2020,4073,F,Grup B - anos finais,B,95,5,1,Aprovado parcialmente
1047,2020,3124,M,Grup B - anos finais,C,89,7,0,Aprovado
1048,2020,3407,M,Grup B - anos finais,A,93,9,0,Aprovado
1049,2020,2467,M,Grup B - anos finais,B,81,3,2,Reforço
1050,2020,4779,M,Grup A - anos iniciais,E,92,2,2,Reforço
1051,2020,3514,F,Grup A - anos iniciais,C,83,7,0,Aprovado
1052,2020,5453,M,Grup B - anos finais,E,45,4,2,Reforço
1053,2020,4128,M,Grup A - anos iniciais,B,75,7,0,Aprovado
1054,2020,4250,F,Grup B - anos finais,C,83,10,0,Aprovado
1055,2020,5002,M,Grup A - anos iniciais,B,55,2,2,Reforço
1056,2020,4539,M,Grup A - anos iniciais,C,69,4,2,Reforço
1057,2020,4006,M,Grup B - anos finais,E,60,3,2,Reforço
1058,2020,4057,M,Grup A - anos iniciais,D,78,3,2,Reforço
1059,2020,3225,M,Grup A - anos iniciais,C,79,3,2,Reforço
1060,2020,5244,M,Grup B - anos finais,C,93,10,0,Aprovado
1061,2020,2654,F,Grup A - anos iniciais,C,58,2,2,Reforço
1062,2020,3035,F,Grup B - anos finais,B,87,4,2,Reforço
1063,2020,3972,M,Grup B - anos finais,A,78,9,0,Aprovado
1064,2020,3300,M,Grup A - anos iniciais,E,76,6,0,Aprovado
1065,2020,3663,F,Grup A - anos iniciais,D,54,8,0,Aprovado
1066,2020,2106,F,Grup A - anos iniciais,B,89,3,2,Reforço
1067,2020,4426,M,Grup B - anos finais,D,93,10,0,Aprovado
1068,2020,2191,F,Grup A - anos iniciais,B,89,7,0,Aprovado
1069,2020,3915,F,Grup A - anos iniciais,A,78,0,2,Reforço
1070,2020,4951,M,Grup B - anos finais,D,76,9,0,Aprovado
1071,2020,3910,F,Grup A - anos iniciais,C,89,9,0,Aprovado
1072,2020,4036,M,Grup B - anos finais,A,90,5,1,Aprovado parcialmente
1073,2020,2360,M,Grup A - anos iniciais,C,49,8,0,Aprovado
1074,2020,2809,F,Grup B - anos finais,B,89,0,2,Reforço
1075,2020,3364,F,Grup B - anos finais,C,98,7,0,Aprovado
1076,2020,2359,F,Grup B - anos finais,C,88,5,1,Aprovado parcialmente
1077,2020,3681,M,Grup A - anos iniciais,B,57,4,2,Reforço
1078,2020,3311,F,Grup B - anos finais,A,70,0,2,Reforço
1079,2020,4880,M,Grup A - anos iniciais,A,97,1,2,Reforço
1080,2020,5193,F,Grup A - anos iniciais,D,54,2,2,Reforço
1081,2020,2561,F,Grup A - anos iniciais,D,78,8,0,Aprovado
1082,2020,3592,F,Grup A - anos iniciais,C,78,3,2,Reforço
1083,2020,2775,F,Grup A - anos iniciais,A,67,5,1,Aprovado parcialmente
1084,2020,2748,M,Grup A - anos iniciais,C,99,9,0,Aprovado
1085,2020,2166,M,Grup A - anos iniciais,E,73,7,0,Aprovado
1086,2020,4151,M,Grup A - anos iniciais,C,89,2,2,Reforço
1087,2020,4310,M,Grup B - anos finais,C,56,8,0,Aprovado
1088,2020,3652,F,Grup B - anos finais,B,85,0,2,Reforço
1089,2020,2842,F,Grup B - anos finais,D,92,10,0,Aprovado
1090,2020,2415,M,Grup B - anos finais,B,86,0,2,Reforço
1091,2020,4871,F,Grup A - anos iniciais,E,91,0,2,Reforço
1092,2020,3297,F,Grup A - anos iniciais,A,75,3,2,Reforço
1093,2020,4161,F,Grup B - anos finais,B,78,7,0,Aprovado
1094,2020,2239,M,Grup B - anos finais,E,95,5,1,Aprovado parcialmente
1095,2020,4594,F,Grup B - anos finais,D,95,0,2,Reforço
1096,2020,4826,F,Grup B - anos finais,C,79,7,0,Aprovado
1097,2020,5203,M,Grup A - anos iniciais,A,81,0,2,Reforço
1098,2020,3595,M,Grup B - anos finais,C,92,7,0,Aprovado
1099,2020,4712,M,Grup A - anos iniciais,E,76,10,0,Aprovado
1100,2020,2265,M,Grup A - anos iniciais,E,91,6,0,Aprovado
1101,2020,4084,F,Grup B - anos finais,C,89,6,0,Aprovado
1102,2020,4338,F,Grup B - anos finais,C,29,9,0,Aprovado
1103,2020,4442,M,Grup A - anos iniciais,B,60,9,0,Aprovado
1104,2020,2171,F,Grup A - anos iniciais,D,51,7,0,Aprovado
1105,2020,3556,F,Grup B - anos finais,E,80,2,2,Reforço
1106,2020,5417,M,Grup A - anos iniciais,B,55,10,0,Aprovado
1107,2020,3062,M,Grup A - anos iniciais,D,34,8,0,Aprovado
1108,2020,3304,F,Grup B - anos finais,D,87,3,2,Reforço
1109,2020,2547,F,Grup B - anos finais,A,65,10,0,Aprovado
1110,2020,3529,M,Grup A - anos iniciais,C,76,0,2,Reforço
1111,2020,4491,F,Grup A - anos iniciais,D,89,0,2,Reforço
1112,2020,3102,F,Grup A - anos iniciais,C,79,7,0,Aprovado
1113,2020,2848,M,Grup B - anos finais,C,89,9,0,Aprovado
1114,2020,2163,F,Grup B - anos finais,C,78,7,0,Aprovado
1115,2020,3049,F,Grup B - anos finais,B,80,2,2,Reforço
1116,2020,2124,F,Grup A - anos iniciais,D,76,6,0,Aprovado
1117,2020,3909,M,Grup B - anos finais,B,93,10,0,Aprovado
1118,2020,2134,F,Grup A - anos iniciais,D,84,6,0,Aprovado
1119,2020,4232,F,Grup A - anos iniciais,C,95,3,2,Reforço
1120,2020,4077,F,Grup A - anos iniciais,E,89,0,2,Reforço
1121,2020,4536,M,Grup B - anos finais,D,65,6,0,Aprovado
1122,2020,4971,M,Grup B - anos finais,E,46,3,2,Reforço
1123,2020,5395,F,Grup A - anos iniciais,E,46,5,1,Aprovado parcialmente
1124,2020,2507,F,Grup B - anos finais,C,89,4,2,Reforço
1125,2020,5078,F,Grup A - anos iniciais,B,78,10,0,Aprovado
1126,2020,3098,F,Grup B - anos finais,B,93,4,2,Reforço
1127,2020,2850,F,Grup A - anos iniciais,A,91,2,2,Reforço
1128,2020,3752,M,Grup A - anos iniciais,A,72,8,0,Aprovado
1129,2020,4326,F,Grup B - anos finais,D,94,6,0,Aprovado
1130,2020,2743,M,Grup A - anos iniciais,E,81,5,1,Aprovado parcialmente
1131,2020,3067,M,Grup A - anos iniciais,A,76,7,0,Aprovado
1132,2020,4342,F,Grup A - anos iniciais,E,89,2,2,Reforço
1133,2020,3015,F,Grup B - anos finais,B,78,3,2,Reforço
1134,2020,4361,F,Grup A - anos iniciais,C,60,9,0,Aprovado
1135,2020,2202,M,Grup A - anos iniciais,E,93,7,0,Aprovado
1136,2020,3514,F,Grup B - anos finais,D,80,7,0,Aprovado
1137,2020,3789,F,Grup A - anos iniciais,C,84,3,2,Reforço
1138,2020,4421,F,Grup B - anos finais,A,82,7,0,Aprovado
1139,2020,4317,F,Grup B - anos finais,B,87,10,0,Aprovado
1140,2020,3851,M,Grup A - anos iniciais,B,78,10,0,Aprovado
1141,2020,4151,M,Grup B - anos finais,A,76,0,2,Reforço
1142,2020,3106,M,Grup A - anos iniciais,D,89,7,0,Aprovado
1143,2020,2591,F,Grup B - anos finais,E,94,8,0,Aprovado
1144,2020,3035,F,Grup B - anos finais,A,78,7,0,Aprovado
1145,2020,5309,M,Grup B - anos finais,B,92,2,2,Reforço
1146,2020,2449,F,Grup A - anos iniciais,C,78,5,1,Aprovado parcialmente
1147,2020,3573,M,Grup B - anos finais,D,76,9,0,Aprovado
1148,2020,5344,F,Grup B - anos finais,D,91,2,2,Reforço
1149,2020,2844,M,Grup B - anos finais,E,91,9,0,Aprovado
1150,2020,4437,M,Grup A - anos iniciais,B,95,1,2,Reforço
1151,2020,2448,F,Grup B - anos finais,C,89,0,2,Reforço
1152,2020,4385,F,Grup A - anos iniciais,A,98,8,0,Aprovado
1153,2020,4791,F,Grup B - anos finais,E,88,2,2,Reforço
1154,2020,3497,F,Grup A - anos iniciais,C,95,0,2,Reforço
1155,2020,2350,M,Grup A - anos iniciais,D,95,0,2,Reforço
1156,2020,4046,M,Grup B - anos finais,B,97,6,0,Aprovado
1157,2020,3262,F,Grup A - anos iniciais,D,54,5,1,Aprovado parcialmente
1158,2020,2375,M,Grup B - anos finais,E,78,10,0,Aprovado
1159,2020,5266,F,Grup A - anos iniciais,D,80,4,2,Reforço
1160,2020,2328,M,Grup B - anos finais,B,87,4,2,Reforço
1161,2020,3428,F,Grup B - anos finais,A,78,0,2,Reforço
1162,2020,4787,M,Grup B - anos finais,E,73,1,2,Reforço
1163,2020,2615,F,Grup A - anos iniciais,A,89,8,0,Aprovado
1164,2020,2463,F,Grup A - anos iniciais,C,79,8,0,Aprovado
1165,2020,4890,M,Grup A - anos iniciais,B,85,10,0,Aprovado
1166,2020,4734,F,Grup B - anos finais,C,92,0,2,Reforço
1167,2020,4144,F,Grup A - anos iniciais,C,79,1,2,Reforço
1168,2020,4982,F,Grup B - anos finais,E,91,10,0,Aprovado
1169,2020,3467,M,Grup B - anos finais,E,20,9,0,Aprovado
1170,2020,2449,M,Grup A - anos iniciais,A,78,5,1,Aprovado parcialmente
1171,2020,4179,F,Grup A - anos iniciais,B,95,8,0,Aprovado
1172,2020,5462,M,Grup B - anos finais,B,89,3,2,Reforço
1173,2020,4498,F,Grup B - anos finais,E,93,9,0,Aprovado
1174,2020,4828,F,Grup B - anos finais,A,81,10,0,Aprovado
1175,2020,2403,M,Grup A - anos iniciais,C,92,4,2,Reforço
1176,2020,2292,M,Grup A - anos iniciais,A,69,4,2,Reforço
1177,2020,3722,F,Grup B - anos finais,C,93,8,0,Aprovado
1178,2020,2647,M,Grup B - anos finais,C,80,10,0,Aprovado
1179,2020,3833,M,Grup A - anos iniciais,E,92,2,2,Reforço
1180,2020,4499,M,Grup A - anos iniciais,C,82,9,0,Aprovado
1181,2020,4817,M,Grup A - anos iniciais,A,87,5,1,Aprovado parcialmente
